Central_face,Forehead,Forehead_left,Forehead_right,Lower_lip,Nose,Peripheral_face
-0.727070344,-1.302323610,-1.204639552,-0.499160512,-0.399577033,-0.780343414,-0.234810903
-1.904378033,-1.152779117,-0.957375003,-1.856922246,-1.121357874,-1.648759438,-1.512133195
-1.443500236,-1.934649420,-1.055406637,-1.889668373,-0.983576825,-1.576578561,0.174017072
-1.564896022,-1.081639953,-0.028093950,-1.490919926,-0.587229757,-1.663181491,-0.804345612
-1.017879478,-1.279804034,0.309395984,-1.992110019,-0.947519012,-0.917083607,0.624460181
-0.642219122,-0.708315335,-0.456228590,-0.615467521,0.778439147,-0.028087108,-1.171467581
0.640469624,0.333635321,-0.566769686,-0.299301152,1.563839241,-0.045823965,0.444463133
0.498352876,0.480359330,0.588720040,-0.190586851,-0.443818689,0.728203589,0.342577424
0.463579710,0.706221685,-0.362531989,0.638553613,-0.185479140,0.144307656,0.503089607
0.936304897,0.880741223,1.534709297,0.450344211,1.124254148,0.926719119,0.348706671
0.741964208,0.472770894,0.795469745,0.470009898,0.581036480,0.699690419,-0.170417438
0.928376424,0.210129792,0.253500029,0.686006237,-0.116295990,0.700707704,0.527396872
0.456851926,-0.076290273,0.227192577,0.347195870,1.781305512,0.375982040,1.641261529
0.411713472,0.528501612,1.048884152,0.187535649,1.366277637,-0.098108129,0.548433450
0.755748565,0.751014583,0.302358154,0.641057191,1.182170736,0.906199333,0.174690388
0.289996397,0.108457537,0.320303653,0.535574203,-0.221872629,-0.009626888,1.030472399
0.267581959,0.444971615,0.837342767,0.873631568,1.112149915,-0.008822458,1.365134738
-0.464249437,-0.448430544,0.199011283,0.111275319,-0.486152778,-0.301452143,-0.857156781
-0.562036580,-0.896657104,-1.064958273,-1.263311021,-0.958207551,-0.264591000,-1.599092250
-1.370239131,-1.160606775,-1.643931820,-1.441589486,-1.052328953,-1.385458561,-2.582959695
-1.290329418,-1.887280420,-2.376212952,-1.723971469,-1.103452453,-1.153046367,-0.999404386
-1.314487178,-1.079487557,-1.013901426,-0.353020270,-1.528002584,-1.269042325,-1.320627287
-0.756432608,-0.992375551,-1.058332748,-0.616357911,-0.112089549,-1.220243857,-0.337107601
0.787421617,-0.280481925,-0.128729359,-0.513739373,0.794283774,-0.565075333,0.678240145
0.625950935,0.363539575,0.027902058,-0.088976858,0.420061634,0.119956374,0.722928514
1.116539601,0.570375798,0.955424341,0.008337436,0.586600235,0.588674782,1.048179742
1.646413996,0.823223971,0.252340873,1.001125897,1.374025000,0.704369109,0.529646015
1.198413674,1.214631606,1.113268747,1.555364581,0.760245721,1.381584960,0.757850103
1.094490746,0.994616829,1.126945535,1.159252779,1.301523820,0.807045808,0.237820779
1.470617993,2.011010543,1.804944016,1.976374511,0.846603667,1.366515078,0.303497973
1.218047627,1.217757425,1.491054294,0.611111324,1.605390108,1.132993188,1.922771402
0.702667041,1.469660634,1.243206932,1.257318138,0.308671575,0.586229899,0.425626284
0.744236318,0.794084720,0.015385445,0.767187980,0.128569285,1.338732861,0.063525432
1.458305973,1.217252552,0.408299030,0.979026011,1.169809607,1.423484816,1.552215961
0.888468245,0.468060763,-0.224967946,1.313300183,0.551486540,0.740901609,1.092494271
-0.080600932,0.381570773,0.390532389,0.241577701,-0.491113380,0.521191837,-1.352300298
-0.775439559,0.363211191,0.374223035,0.553210795,-1.078068222,-0.067170838,-1.644541274
0.087333278,0.280363498,1.058705936,0.330761638,0.504569517,-0.227291864,-1.515213197
-0.835755041,0.231567646,-0.086441115,0.874095266,-0.232808393,-1.185346058,0.911441496
-1.588318480,0.008513982,0.558630954,-0.095528956,0.349035724,-1.393622299,-1.780050700
-0.084839198,-0.474624555,-0.343202798,-0.595564385,0.548997437,-0.737429841,0.646786454
0.035222570,-0.181673806,0.305330491,-0.062181397,0.627337033,-0.159582883,0.109219116
0.511651576,0.370376763,0.283961777,0.447886621,-0.565879706,0.929521229,-0.898116733
1.331849131,0.996211649,1.261256301,0.573455127,-0.203161064,1.233969021,1.040175134
1.490748360,1.312842692,1.748913466,1.368006447,1.741424552,1.764510057,1.421341864
1.441146102,1.713941898,2.021633834,1.449287620,0.335300577,1.223957957,1.177739193
1.573463927,1.297184317,0.073931194,1.866352413,1.568824197,1.418980772,0.842539719
1.316887752,1.021022348,0.427253495,0.981518440,1.995124142,1.372304177,1.390370624
0.609687104,1.249513647,0.735289542,0.783177086,0.604180654,1.398664505,0.857730376
1.296812733,1.195713379,1.206125046,0.877437930,0.737404789,0.983868499,0.633419636
0.180183685,0.997709300,0.785554016,1.206653294,0.646846757,0.742497443,-0.256072689
0.494633166,0.625401024,0.594828503,0.594916803,0.722287398,0.612835527,-0.318663116
0.542817598,-0.046120921,-0.364411691,-0.824230591,0.759089641,1.354532409,-0.103982080
0.547669900,0.653781389,0.543566570,0.876731630,0.691629318,0.290137257,1.133385811
-0.021886456,-0.453864888,-1.403258446,-0.050542115,-1.673794702,-0.380688646,-1.386216785
-0.617406474,0.266968755,0.773582456,-0.597393628,0.613456175,-0.418610001,0.087129636
-0.606511755,-0.877026825,-0.646143016,-0.585031027,-0.716335884,-0.662218439,0.327435316
-1.497956934,-1.132813090,-1.193529400,-0.700574489,-0.402444607,-1.334245958,-0.947793290
-1.098332556,-1.914335753,-1.495467290,-1.559441494,-0.709798070,-1.262099342,0.343085643
-0.445833672,-0.801239716,-0.366007932,-0.494161783,0.680705249,0.087227143,0.067768544
-0.323233171,-0.461328923,-0.550846236,-0.338372222,-2.380741294,0.359401029,-1.711491776
0.641712528,0.609161254,0.905437347,0.481986798,0.048463408,1.171549038,1.165913119
0.865660064,0.719664969,1.298049724,-0.229708746,1.291802412,0.541872771,-0.003353528
0.796095973,0.575497655,-0.276860741,0.897426704,-0.325233236,1.091871123,-0.248720505
1.033724859,0.561002876,1.089877279,-0.103314656,0.752744594,1.004409527,-0.272928022
-0.266368145,0.868711089,1.515883861,0.045154474,-0.112027691,0.189891743,-0.709021101
0.334140718,0.675534596,0.933438700,0.189770921,0.835945986,0.467788152,0.219850068
0.526922694,0.550357960,0.734203621,0.996190177,0.019153854,0.526801306,1.602859804
0.294605402,1.095845241,0.219733507,1.900217134,-0.337477193,0.126907619,0.544031946
0.790410482,0.516022464,-0.600431979,0.488588582,-0.820146245,1.159902820,1.589493309
0.328300392,0.784137442,0.427912612,1.017892113,0.130565542,-0.276090518,-0.090765979
0.389520139,-0.076246656,-0.368153250,0.214678133,0.707012038,0.089118399,0.919424393
-0.384063420,-0.313269011,-0.558859748,-0.054941142,-0.420587747,-0.141384907,-0.091506089
-0.201056088,-0.426760365,-0.306332818,-0.327498051,-0.378000193,-0.186006075,-1.192769678
-0.700122719,-0.669761039,-0.649748026,-0.172016031,0.002075309,-0.536977364,-0.830174896
-1.043324988,-0.917172468,-0.647334862,-0.696108150,-1.060702043,-1.058589028,-2.277943668
-1.075407941,-1.412118622,-1.105448375,-1.284065552,-0.164026364,-1.255123542,-0.605224107
-0.618176761,-0.726030170,0.141712857,-1.326985719,-0.223851896,-0.816945015,0.583225180
0.865924494,-0.399876881,-0.173367528,-0.878702732,0.605856426,0.131374792,1.324159910
1.063774846,0.392508960,0.587666420,-0.157415962,0.993100410,0.684493122,1.267951778
0.903756938,1.018695143,1.418114476,0.422479676,1.335686818,1.019097645,-0.005910988
0.679337990,0.627730501,0.581610032,0.039310117,-0.502633370,0.501541517,0.947978988
0.945684014,0.871018720,0.502011081,1.171722387,0.462089342,1.142330183,1.237012641
0.280610551,0.171772428,-0.067045905,-0.045616448,0.897683762,1.250669888,0.547578117
0.485188932,0.887685369,1.179711400,-0.081247101,-1.054334798,0.386285730,-0.311393093
0.842504156,0.079712921,0.665247231,-0.317046438,1.343250233,0.818908168,0.160263533
0.169585683,0.528242400,-0.597726889,1.440821853,0.057672982,0.594936191,-0.417341799
0.555367859,0.480779531,0.282636143,0.603090263,0.774210164,0.604761441,0.662482513
-0.058501082,-0.045623550,-0.222049970,-0.183083587,0.215176833,-0.174534619,0.850832539
0.526233828,0.157512390,-0.671073887,0.199567542,0.421815118,0.059283482,1.161009727
-0.251705755,-0.265326242,0.292175230,-0.458872734,-0.959228503,0.222898842,0.631124378
-0.209792103,0.283319764,0.492934044,0.245972858,-0.557197946,-0.602551903,0.198962435
-0.693183652,-0.327554165,-0.109736485,-0.654375247,-0.277718335,-0.813936461,-0.837672969
-0.658092228,-0.367748199,0.034359675,-0.110963911,-1.270620751,-0.847921805,0.004257442
-0.937672328,-1.415048999,-1.239945770,-2.024270408,-1.293264157,-1.002366918,-1.105814122
-0.903289878,-1.258731652,-1.087061726,-1.082817131,-1.178121985,-1.103131243,0.704117159
-0.282813684,-0.681103212,0.125929715,-1.046927422,-0.497474463,-0.056562622,0.401824194
0.545442961,-0.744679615,-1.078207194,-0.614654558,0.402157836,-0.179255459,-0.315367720
0.515681558,0.160954563,0.796758505,-0.191040806,-0.133975224,0.378002701,0.120752382
0.698217296,0.600477128,-0.249203109,0.702704185,0.665241265,0.773106746,0.218257716
0.646861113,0.909364284,0.224367274,0.452387951,0.659976390,1.019824167,1.450172042
0.514815560,-0.167862947,0.186383798,-0.149347403,0.980090321,0.423163486,0.701238726
0.011083827,0.282469276,-0.364492845,0.381810552,0.184066609,0.204947935,0.259133750
-0.561861756,-0.248112285,-0.311181636,-0.125693441,-1.324081973,-0.355667832,-0.263596456
-0.023890841,0.248150056,0.513088367,-0.765191513,0.192608836,-0.319542931,-0.016082491
0.078302626,-0.007308976,0.250297347,-0.200400072,-0.452143524,-0.118169531,-0.770811133
-0.419237871,-0.464049708,-1.554610967,0.782125001,-0.031526831,-0.168856367,-1.264954536
-0.595163301,-0.360442702,-0.368792816,-0.684096023,-1.091245794,-1.171342485,-1.276949631
-0.612843045,-0.144439737,0.241350392,0.098974004,-1.249663981,-0.430909813,-0.273155329
-1.116909019,-0.672934950,0.052052266,-0.506049604,-2.020109125,-0.420027419,-1.231464112
-1.169064767,-2.237849009,-1.665186038,-2.821049983,-1.037007502,-1.313875816,-0.624023851
-1.456321629,-1.447683606,-0.995975349,-1.682942914,-1.816129512,-0.534063209,-1.069981012
0.495344765,-0.685438501,-0.506736042,-0.802847125,0.512928745,0.283213613,0.379177839
0.022745999,-0.636222314,-0.509248606,-0.898214731,-0.466018594,0.490313028,0.227796585
-0.413894853,0.508199838,1.521350544,-0.328417907,-0.329040286,0.123770030,-0.334926123
-0.057310431,0.152994481,0.814733341,0.184648362,-0.455881071,0.505846278,-0.459703616
-0.235956641,-0.219836806,-0.017206895,-0.716688236,-0.160225125,-0.488787631,-0.713381443
-0.145294492,-0.048739403,-1.210127409,0.367576797,-0.017461599,0.308044548,-1.046234629
-0.549944550,-0.181719359,-0.465740674,-0.417301077,0.517276177,-0.199750043,-0.441569789
-0.450797583,-0.328585118,-0.449102636,0.184455250,-0.172240930,-0.851309831,0.089813228
-0.801779209,-0.655474568,0.139221490,-0.917391509,-1.998311656,-0.594134599,-0.339101554
-0.270223027,-0.666491203,-1.059962180,0.218999005,-0.325882398,-0.621853157,0.066396599
-1.075799198,-0.756547308,-0.119609207,-0.640945353,0.032131651,-1.198253665,-0.257036931
-1.509631165,-1.709970362,-2.075290149,-1.376334892,-0.750299897,-1.722858366,-1.652043399
-1.386565031,-2.064022429,-1.874410139,-1.366973386,-0.269389768,-1.044482268,-1.046829990
-1.082842762,-0.573906453,-0.785088482,-0.310744647,-1.233307224,-1.027300392,-0.741468756
-2.060456589,-1.621101225,-1.616180041,-0.883571950,-0.578206695,-2.236285033,-0.356114251
-1.777033555,-2.243390985,-1.748034773,-1.625591127,-0.751262562,-1.632867983,-1.876615274
0.040153042,-1.007549169,-0.849277826,-0.492136722,0.808356875,-1.085833350,0.277905839
-0.410882026,0.521353469,1.046198950,0.147315123,-0.287856123,0.158570574,-0.296653381
0.292674563,-0.332136798,0.434873197,-1.432757067,1.133019420,0.526889451,2.249929556
1.080652465,0.295220354,0.594740147,0.455295202,0.932225831,0.922246042,1.503252217
0.917991236,0.547788238,0.936675100,0.704310797,0.538818229,1.506493302,-0.893023811
1.188475156,0.790399781,-0.138632523,0.928544674,1.393101605,0.627375686,-0.544350694
0.602151343,1.261130473,0.466959401,1.589765292,1.254076159,0.222777207,-0.870475286
0.655182664,0.688044159,-0.209942054,0.858636504,1.169892063,0.881478115,0.292045619
0.020554585,1.127840479,0.669376746,1.353529023,1.249602677,-0.148568013,0.383380446
0.276925583,0.619190156,0.848582169,1.248489138,0.736201387,0.779897905,0.639240753
-0.021177689,0.403837167,0.007169537,0.504290649,0.726021348,0.288209079,-0.072114076
-0.386483405,0.174415109,-0.042097620,-0.280596714,0.137925276,-0.263699183,-0.870394855
-0.543906565,-0.121431023,-0.632881383,0.272650701,0.791490436,0.062168370,0.150900266
-0.572940356,0.128386316,0.460390273,0.129591682,-0.071483196,-0.729549724,-1.432420887
-1.186596777,-0.738066936,-1.557578893,-0.114638144,0.013910390,-0.168633181,0.618465231
-1.775760015,-0.667147811,-0.033357520,-0.695224113,-0.376451191,-1.645104000,-1.325580364
-1.801596022,-1.448266499,-1.915399469,-0.749341240,0.095305328,-1.283223446,-1.306923460
-0.598106321,-1.132040498,-0.749599244,-0.525645378,0.841805798,-1.484944185,0.276136438
-0.169045616,-0.233396829,-0.363660423,-0.462998526,0.828062549,-0.602181155,0.428324450
0.997818264,-0.391700971,0.111019769,-1.211171226,1.851435616,-0.390636772,1.212792387
0.933713790,0.181782414,-0.294073642,0.665689498,0.353799343,0.164193278,-0.133709759
1.391110304,0.769288371,1.053364987,0.133446882,1.716360719,0.305805732,1.576286133
1.379320429,0.209816673,0.269638265,0.047010872,1.285354317,1.129261607,1.728799950
1.224598091,1.361978802,0.660361632,1.787247236,0.462598363,1.216568642,0.673157786
0.657016221,0.617783897,0.521578343,0.794655218,-0.513787654,0.245735521,0.032010084
0.013993844,0.266722063,0.367668111,0.021402649,-1.311521314,0.211214945,-1.249939335
0.171197699,-0.353504075,0.111567776,-0.986607894,-1.320933152,-0.042974262,0.040529803
0.068639517,-0.135476230,0.180433767,0.103060322,-0.126235666,-0.055615472,-0.928654337
-0.045839688,0.010433990,-0.464190152,0.671513053,-0.230237904,-0.125155890,0.156413400
-1.085845001,-0.425360739,-0.872979507,0.512688356,-1.867963675,-0.817591186,-0.468750102
-1.173886024,-0.239470877,-0.145999652,-0.155086154,-1.490900885,-0.266362315,-1.889685878
-1.152537994,-0.693295169,-0.947404545,-0.014948446,-1.334055241,-1.552074033,-0.663681598
-1.395130151,-1.473426010,-1.721485827,-0.944114427,-1.412860806,-1.930810484,-0.430665513
-1.520960455,-1.581702189,-2.174580938,-1.248034330,-2.144415797,-1.441856685,-0.474981292
-1.302216054,-1.461001815,-1.622866764,-0.989839427,-2.161704316,-1.539428151,-2.109721228
-1.764867557,-1.868472970,-1.016076019,-3.006864315,-1.293885665,-2.055368292,-0.400667559
-0.672058780,-0.769376516,-0.191873080,-1.292217391,-1.211499222,-1.433092444,-0.403742086
-0.969402827,0.237741154,0.178355046,0.903207519,-1.419756402,-0.724761088,-0.808075441
0.045188283,0.667451950,0.119228130,0.812589974,-0.732633713,0.078999698,-0.446311903
0.555731782,1.280620005,1.019082793,0.604414583,-0.007750727,-0.040188847,-0.948519053
0.433938691,1.320574218,0.839066238,1.537682412,-0.248794240,0.897983693,0.586070584
0.830798435,2.104537201,1.966901577,1.527958222,0.105234080,0.912272141,1.412252523
0.168541365,1.509313611,1.817994945,1.008138122,-0.401626997,0.984976830,0.178903678
0.462996893,0.973457843,0.225676578,1.106603680,0.601233970,1.300671061,0.235626315
0.582252197,1.028052029,0.784260054,0.177831677,0.358530094,1.082386258,1.023689970
-0.175916519,1.261191224,1.063700385,1.512147230,-0.482581160,0.821393502,-0.487314412
0.173376989,1.189570444,1.115732241,1.323420081,-0.358451255,0.908428754,0.227380783
0.452395682,0.680654048,0.725603074,-0.003312068,0.520229079,0.159038643,0.599381996
-0.499252415,-0.038477753,-0.516145886,0.408684610,-0.731998369,0.477143660,-0.048743182
-0.333694568,0.239434437,0.517169665,-0.078257055,-0.484935542,0.225207030,-0.655139331
-0.118716252,-0.591148606,-0.724384178,-0.545942322,0.338778146,-0.174111494,-0.725146389
-0.704403825,-0.973096910,-0.820088676,-0.726054718,-1.323054829,-0.250518798,-0.608465835
-1.858128460,-1.047022334,-1.557101538,-0.875065393,-1.553318725,-0.218577646,-2.766469818
-0.574795703,-0.969717126,-1.082095934,-0.391973658,0.579332653,-0.803994611,0.598971932
-0.119761076,-0.633887893,0.089578905,-0.030371645,0.116112512,-0.045158193,0.091106241
0.740491692,0.582404375,0.509387305,0.828525455,0.975764963,-0.198955221,0.345767504
1.330478439,0.707220583,1.221277498,0.249447698,2.025364677,0.819134978,0.580421141
1.587819419,0.882293886,1.262081147,0.180011221,0.857985614,0.699265081,0.605509003
1.532257479,0.236516519,-0.422220891,1.083342375,1.210302742,1.274353483,1.655588369
1.773786297,1.002035319,0.946167073,0.478147319,1.303166105,1.685084734,1.175950750
1.324342466,1.043148118,1.776317073,-0.216123534,1.720316734,0.949288271,0.628145302
0.587689013,0.613068570,0.229534016,1.446779184,0.433566132,1.085955505,0.346690725
1.067946137,1.217903773,0.746306359,1.607804845,0.391484270,0.739533170,-0.119181627
-0.067588593,0.234550108,-0.414036788,0.680450231,-0.595964720,0.847537469,0.099094263
0.366737592,-0.198226584,-0.022613658,-0.513202990,0.487982721,0.345035594,-0.172896074
0.645128202,0.362647127,0.774235073,-0.077466607,0.557249258,0.532599372,0.034699077
0.582479845,0.438351419,0.853002366,-0.040205405,1.165124760,0.037964357,1.819940590
-0.528148479,-0.410484776,-0.672873195,-0.332069415,0.629907998,0.119335234,-0.314256636
-0.311023895,-0.939813942,-0.384612323,-1.460389861,-0.284995606,-1.084251963,-0.406161409
-1.699838521,-0.919061193,-1.071253952,-0.194909646,-1.262458677,-1.221327689,-1.335135522
-0.700098953,-2.042937524,-1.523494422,-1.682887644,0.102291332,-1.719243193,0.686442338
-0.188371360,-1.634833728,-1.239974046,-1.568553882,-0.615105808,-1.328256044,-1.100599524
1.223636668,-0.390119437,0.172026324,-0.902547795,1.534382341,-0.121720664,0.621292742
1.603264581,0.902735446,0.949151255,0.552687737,2.477515974,1.096147593,1.093270121
1.606712979,0.909446306,1.027893470,0.216813268,0.318522287,1.090428575,1.026680246
1.331909953,1.262887206,0.999923470,1.592078288,-0.160002352,0.714517106,0.111157425
1.034461235,0.953815153,1.163455899,0.176975842,0.292495319,1.184001117,0.646709402
-0.006337314,1.111017353,0.689662192,0.588344251,-0.548355022,1.331714210,0.336039419
0.148218021,0.501385548,-0.050107335,0.608805783,-0.731144984,0.774210739,-0.542278201
1.324710844,1.118212443,0.624050384,1.074545688,0.338207384,0.576791511,0.963868921
0.278091267,1.056542824,1.230710831,1.055531603,-0.000685665,0.284985249,0.227332220
0.482978814,0.546258273,1.070791244,0.337406075,-0.610436639,0.186715334,-0.371491774
0.723945426,-0.135018217,-0.670234861,0.394512185,1.065464187,0.201899722,-0.427115089
-0.573430150,-0.189949194,-0.763202227,0.275496756,-1.024577197,-0.278208118,0.382877642
0.158484225,0.217098270,0.696183695,-0.655626362,-0.073184844,-0.277797599,0.353348299
-0.707395027,-0.539572444,-0.472160766,-0.494379049,-1.360507334,-1.120590764,-1.628920296
-0.898243413,-0.769923659,0.051702179,-0.978455751,0.404989907,-1.481390694,-0.190851646
-1.239731724,-1.108398933,-0.854342274,-0.933348074,-1.111250810,-1.655351078,0.214765899
-0.715124631,-1.855491169,-1.293344598,-1.568724363,-0.885242713,-1.028985899,0.138654875
0.002868095,-1.067135725,-0.745929571,-0.656720898,-1.075405099,-0.230658564,0.641970869
0.256414451,0.436298189,1.364080077,-0.038122650,-0.328142334,-0.258382971,1.069092608
1.588624506,1.091367212,0.684357391,2.227141937,0.147020209,0.816622868,1.199286918
1.241880004,1.800559817,2.217057508,1.865519429,-0.320436246,1.881815338,0.916081471
0.351935819,0.582750564,0.966312793,0.457461369,0.848703786,1.299428478,1.893643146
0.175626390,0.255476705,0.066600041,-0.031956393,0.922376119,0.994527607,2.158931651
-0.098072903,1.006048694,0.333573483,1.293579911,-1.447007776,0.887240114,-0.424884172
0.690363927,1.553248213,0.572957028,1.774527689,0.964207724,0.647343493,1.298598186
0.680039949,1.080174527,1.128850863,0.457895146,0.895801132,0.350994078,1.139519394
-0.112157773,0.314976442,0.570153640,-0.287192886,-0.607891418,0.053350080,-0.766197905
-0.290479435,0.148478362,0.249230943,0.740354726,0.298608703,0.719226759,0.026862290
0.157668964,0.179438838,-0.431344123,-0.176467326,1.107080773,0.280189372,-0.265027053
-0.646626127,-0.059435323,0.069984642,-0.139279774,-0.267486691,-0.753227364,-0.615309986
-0.495409871,-0.326691197,-0.646044230,0.318889649,-0.109747081,-0.677274487,-0.655910516
-0.701575912,-1.363302561,-1.614747782,-0.907066320,0.105242054,-1.158195691,-1.687489084
-1.271514392,-0.571224992,-0.220569879,0.059433013,0.537767559,-1.786002896,-0.047608304
-2.310185207,-1.618558486,-1.159657245,-1.623922958,-1.357593526,-2.007694449,-1.559509398
-1.330133912,-1.160545404,-1.524627931,-0.672422189,-0.367689578,-1.331019328,-0.381868262
-0.556828176,-1.036580976,-0.442359422,-2.068604244,0.343925760,-0.705310555,-0.308813486
1.163428813,0.339855214,0.636202916,-0.194379457,1.171215472,0.596235392,0.777164381
1.260502375,0.704437012,0.619758470,0.925979780,1.085719366,0.708694132,0.516930233
-0.076608903,1.300343088,1.250697832,0.291090255,-0.509699174,0.755961272,-2.178472810
0.530056994,0.451135930,-0.363806478,1.490370782,-0.016814424,0.318284799,1.226622731
0.139519248,1.189488038,1.401012018,1.024074977,-0.694308220,0.773990840,-1.971687649
0.598188939,0.036635327,0.315621479,0.100632460,1.901252501,1.207361108,1.883743850
0.154887484,0.141789979,0.174058472,-0.337882990,-1.600106882,0.557341883,0.254470957
-0.211127028,0.645286232,0.833253262,0.985902081,-1.218927609,0.638202387,0.477938159
-0.684508340,0.001949905,0.444050159,0.084719013,0.540764763,-0.387938224,0.028899805
0.160497736,-0.471845363,0.023283443,-0.535273358,1.369130461,0.139375022,-0.290332216
-0.603613288,0.011555000,0.032606538,-0.846640539,-0.104203336,-0.379853005,-1.279670495
-0.949128581,-0.727554541,-0.725391413,-0.256403039,-1.229129338,-1.244169900,-0.670035649
-1.349525672,-0.931072956,-1.002533068,-1.270412527,-0.651995549,-1.560055564,-0.264665382
-1.859706743,-1.768807077,-2.695452146,-0.634348337,-2.824535039,-1.680043127,-2.015950513
-1.525453049,-2.244023614,-1.742975629,-2.192462776,-0.497668809,-1.903962841,-1.758533029
-1.701612447,-2.394985330,-2.157597494,-2.032249916,-1.145644116,-1.793563656,-0.022404244
-1.467649825,-1.298372185,-0.682812773,-1.252109048,-1.032806078,-1.681470216,-1.321413079
-0.387903022,-0.151291790,0.591378548,-1.392946067,-0.792945202,0.418093013,-0.876630719
