Central_face,Forehead,Forehead_left,Forehead_right,Lower_lip,Nose,Peripheral_face
-0.356375330,-0.670067056,-0.758020624,-0.424003026,-0.573964015,-0.609481322,-0.264317561
-0.745675546,-0.983336466,-0.901492763,-0.937459169,-0.664816114,-0.288007398,-0.479469997
-0.961583034,-0.817677725,-0.811299633,-0.559707784,-0.766884888,-0.650086744,-0.753532423
-1.572875220,-1.241368591,-1.025391888,-1.030177639,-1.368900134,-1.151687477,-1.186478344
-1.497608658,-1.131434112,-0.732656667,-1.045067811,-1.591666132,-1.358665249,-1.430363959
-1.751915127,-0.999565517,-0.694515908,-0.754681112,-1.462937901,-1.587547086,-1.790303665
-1.518275676,-1.520228536,-1.120883309,-1.629631338,-1.600502388,-1.239198310,-1.735518982
-1.404626932,-1.384751401,-1.005536410,-1.752910091,-1.196731137,-1.492213345,-1.336407693
-0.982395866,-1.129091692,-0.834843057,-1.228720051,-0.305633938,-0.964655671,-0.564016550
-0.447716100,-0.881826991,-0.816343710,-1.097260475,0.130695349,-0.392042711,-0.192785995
0.056826277,-0.304223642,-0.151124471,-0.537603047,0.141895032,0.175610487,0.358747532
0.392423877,0.017160668,0.054600465,-0.575738962,0.077124209,0.577845473,-0.021606194
0.909058152,0.301547595,0.531068679,-0.490430949,1.136494139,0.756326078,0.496177314
0.777899449,0.519144041,0.447540900,0.065976948,0.436884649,0.943001018,0.628369171
0.878783973,0.649886257,0.530365355,0.452281464,0.459680753,0.892772534,0.354243876
1.160838609,0.753219589,0.532673672,0.711366241,1.124103148,1.195454531,0.840304580
1.374875219,0.740302849,0.510925209,0.797573567,0.971117630,1.014273325,0.837591333
1.309573714,1.020989831,0.627135681,0.955714676,1.242649790,1.128859741,1.248252854
1.138024501,0.901791165,0.715102935,0.774583149,1.078216169,0.785996192,1.008533729
1.091346870,0.875062703,0.770952403,0.586907431,1.159583120,0.840495446,0.991249981
1.000357042,0.878628399,0.734639514,0.649778327,1.363248095,0.848351685,0.648726049
0.700173492,0.756145364,0.578707291,0.584323851,0.657066866,0.789618868,0.838112588
0.684032049,0.736895555,0.507245576,0.860977757,0.920837679,0.544892949,0.419761195
0.335522367,0.512018603,0.476866455,0.380099866,0.572849767,0.420304076,0.067224155
0.086728554,0.342734404,0.311940633,0.376761606,0.137495448,0.131271728,-0.246138697
-0.247117281,0.022096346,0.029837743,0.016884938,0.385697723,0.048271481,-0.049950626
-0.453509222,-0.099687623,-0.057877742,-0.193178056,-0.073313716,-0.241059422,-0.032290851
-0.481213963,-0.187940714,-0.120942358,-0.384390606,-0.927904069,-0.395593391,-0.251941029
-0.782542239,-0.379589916,-0.065608576,-0.647735535,-0.680014920,-0.845757261,-0.983675933
-0.926135124,-0.726409530,-0.549354532,-0.930409903,-0.632543760,-0.942161620,-0.716193399
-1.087901005,-0.661236717,-0.323389610,-0.991864439,-0.865776978,-1.438178396,-0.931957306
-0.999218613,-0.876863124,-0.804510508,-0.851451504,0.103136095,-1.081672057,-0.635330524
-0.670193127,-0.767012691,-0.703307312,-0.675858269,-0.148356636,-0.753950194,-0.817370812
-0.442591857,-0.278400447,-0.155236210,-0.559323160,-0.107553362,-0.236884092,-0.137032892
0.269856975,-0.042030786,-0.013723008,-0.298926562,0.526739340,0.235754963,0.851973875
0.767906659,0.553514628,0.418677617,0.103994157,0.666216088,0.920727373,1.259079168
0.857105634,0.800432459,0.739000254,0.616391361,0.741091291,1.332987088,1.643703544
1.190755915,1.097145801,0.977940717,0.736563379,1.113178477,1.509494144,1.419070315
1.238039025,1.436292995,1.328652344,0.749120909,1.097696450,1.276259671,1.110034584
1.363160274,1.599682112,1.640504404,0.706663327,1.067830805,0.914251078,1.473004260
1.529440304,1.508693381,1.584634330,0.574744982,1.802815596,0.974027259,1.669052472
1.266613999,1.378087552,1.446982395,0.702934593,1.178064349,1.266446115,1.127812435
1.235861172,1.564417750,1.265167183,1.357340925,1.089643918,1.175481262,1.448905336
1.374533619,1.716018125,1.680080450,1.366768617,0.851425169,1.397590746,1.624175131
1.318124541,1.489395185,1.525103766,1.057355397,1.032984200,1.282331543,1.185736172
1.094410736,1.288580989,1.315362624,1.042550257,1.252228159,1.285856393,1.154865604
0.833087221,0.798645689,1.020869208,0.251319081,0.647474297,1.122750090,1.335801080
0.513455881,0.914157487,0.793718224,0.984660715,0.694023102,0.913123618,0.557240562
0.201140020,0.451497405,0.301367373,0.661850565,-0.082618012,0.546513431,0.110898764
-0.269872943,0.182595386,0.121405428,0.406496704,-0.209923326,-0.098193617,-0.363749524
-0.547522352,0.289162223,0.102521443,0.576222453,-0.585445177,-0.727335575,-0.303356406
-0.599307240,-0.331896742,-0.416419387,-0.151382816,-0.602243500,-1.039540402,-0.530470142
-0.900992593,-0.181510417,-0.223402253,0.122220135,-0.923754967,-1.124080175,-1.209304645
-1.148538438,-0.569158887,-0.813730119,-0.033713004,-0.657165976,-1.372319922,-0.949481038
-1.335458728,-0.944170807,-1.306479843,-0.513664963,-1.327885574,-1.092268634,-0.887298957
-1.583965439,-1.075550754,-1.238413712,-0.791588119,-1.973286442,-1.238588625,-1.135000112
-1.289631893,-1.183235325,-1.148699066,-0.894258687,-1.212884921,-1.191418939,-1.535082735
-0.608899747,-1.319754672,-1.593375006,-1.052074999,-0.817549543,-0.983629506,-0.601611559
-0.231969708,-1.139384647,-1.333148719,-0.583714768,-0.390097477,-0.328279058,-0.489058679
0.141866164,-0.752507237,-0.736057369,-0.163783085,0.098358222,0.529013203,-0.130717037
0.386998718,-0.318604195,-0.216424938,0.074975967,0.388463224,0.301844844,0.267847735
1.122340509,0.422766461,0.506717226,0.579392030,1.426252541,0.514661013,0.399078687
1.299050154,0.613174259,0.871016601,0.816467584,1.500793618,0.825545831,0.548273484
1.118065746,0.806116151,0.864592119,0.872666661,0.959833987,0.948178560,0.957187153
1.236763239,0.686103991,0.462000555,0.914854420,0.699866285,0.840789661,0.896374426
1.216275611,0.956726170,0.552086626,1.530823403,0.731143635,1.161136779,0.812072994
1.024977347,1.066282782,1.159992963,0.930452541,0.989716643,0.956633817,1.286805191
0.988623101,0.962589042,0.949438520,1.082554994,0.734255550,1.158771265,0.740338495
0.854234702,0.537969949,0.823168069,0.508545845,0.375545542,1.064012911,0.670851758
0.744243479,0.382261653,0.946091820,-0.013212088,0.245224847,0.982635858,0.372922736
0.659444184,0.172605604,0.675461525,-0.212366147,0.012678383,0.685911619,0.486416913
0.437349162,-0.004769472,0.371034607,-0.478244153,-0.345972693,0.590129007,0.432067883
0.267669129,-0.049809236,0.532428710,-0.348380951,-0.254491749,0.389921297,0.588800414
0.092756327,-0.014365669,0.812259315,-0.125445883,-0.296977928,0.014534878,0.604013509
-0.134037479,-0.289024120,0.211841999,-0.069038514,-0.267687499,-0.130150248,-0.046700163
-0.353833495,-1.079908356,-0.488606943,-1.157267034,-0.739657765,-0.384591236,0.057778819
-0.565314942,-1.207327769,-0.512778247,-1.239163505,-1.037668320,-0.723446149,-0.494404460
-0.749473359,-1.255040771,-0.500358397,-1.481632742,-1.308941106,-0.949267063,-1.182918875
-0.866832228,-1.538245364,-1.664212582,-1.116788050,-1.554039575,-1.149539784,-1.136566710
-1.230415024,-1.463112607,-1.223315267,-1.214673407,-1.863630992,-1.364354521,-1.507401627
-1.298654909,-1.536208035,-1.011319032,-1.199590195,-1.695591106,-1.681562588,-1.551377169
-1.688914530,-1.794972992,-1.826984894,-1.394372282,-2.015828626,-1.374637536,-1.908026821
-1.120743540,-1.667717321,-1.701468928,-1.480811924,-1.213855261,-1.312434160,-1.408954697
-0.655645736,-0.785558132,-0.351074340,-0.892235987,-0.444234627,-0.289964199,-0.974368768
-0.097650460,-0.548034183,-0.511529709,-0.465258207,0.254532188,-0.143657827,-0.281043586
0.407184163,-0.160532994,-0.434734641,-0.066004212,0.482885271,0.301686306,-0.108193252
0.666166636,0.058426998,-0.063182134,0.310367315,0.641227648,0.607883897,0.526447790
0.945795075,0.236218945,0.241086168,0.416746373,1.664530915,1.124470248,0.728801216
1.138686369,0.440791375,0.149504444,0.663214562,0.960086332,0.968843647,0.137097751
1.143550179,0.953277600,0.475079554,1.330367315,1.060024781,1.075169279,0.777481306
0.863865086,1.073436946,0.427399487,1.243706785,0.736895457,1.111146103,0.739139025
0.925911743,1.326450438,0.627512733,1.724251626,1.259846283,1.280441240,0.586062155
0.888580077,1.309013736,0.879450361,1.524883028,1.254973294,1.107677732,1.323428099
0.845640034,1.437215816,1.656708115,1.270600034,1.257667958,1.208109036,0.979777892
0.603357092,1.306890442,1.356559479,1.399954866,1.006575835,0.812138757,0.761487530
0.416715722,1.166501628,0.698115222,1.579931447,0.574806717,0.665394874,0.590830838
0.377475725,0.865104085,0.526457526,1.345495039,0.815627864,0.395489624,0.474313758
0.279544173,0.946650210,0.858868672,1.404597280,0.754133494,0.220920957,0.788693103
0.210463774,0.727363779,0.912276842,0.962359214,0.151852109,0.205574828,0.500882371
-0.037355403,0.530766913,0.308933406,1.014238312,0.255952506,-0.013656192,-0.044852738
-0.216258222,0.213992459,0.171478247,0.681333590,0.347254881,-0.560274002,0.044658436
-0.450704037,0.191249315,-0.072615668,0.506641640,0.057784398,-0.506519201,-0.121582755
-0.542380866,-0.286578176,-0.355992842,-0.055256874,-0.507141571,-0.300650074,-0.437520195
-0.861774722,-0.689686925,-0.964748435,-0.531668734,-0.776621062,-0.823007682,-0.776087022
-0.958215249,-0.793110702,-0.907754809,-0.490690291,-1.176021591,-1.059489220,-1.218868606
-1.207092115,-1.294792346,-1.564507913,-0.835951373,-1.527631933,-1.477537278,-1.759467311
-1.543921806,-1.518886663,-1.970944732,-0.919350229,-1.240829189,-1.324957043,-1.582409832
-1.111973942,-1.570318657,-1.947813704,-1.044358831,-0.708765945,-1.352981875,-1.435253324
-0.960152730,-1.277441035,-1.281293979,-1.029748954,-0.141000382,-1.000083990,-0.876039191
-0.324964615,-0.626886592,-0.884685604,-0.629092101,0.239874792,-0.449005122,-0.381084932
-0.039104484,-0.007104850,-0.027275626,-0.203357233,0.278658318,-0.168066090,0.603835313
0.280112492,0.192729499,0.269328904,-0.126816246,0.873137298,0.374468779,0.400693636
0.585242574,0.854895065,0.754369088,0.699122595,0.480673778,0.996023324,0.566703325
0.795930576,1.230531588,1.045261669,0.800492948,1.072123100,0.774764783,1.061942729
0.840189261,1.101902911,1.226890233,0.746374907,1.387212270,0.953306507,1.286660288
0.893100409,0.916288235,0.651226957,0.834060994,0.468286251,0.741011102,0.934393374
0.940155304,0.884759649,0.821931933,0.680131663,0.858590782,0.990286618,0.866736672
0.869369538,1.118017326,1.303659566,0.950745915,1.056745229,0.996291661,0.994468139
0.729390253,1.160334835,1.153140273,1.163239920,0.530009635,0.682204195,0.677774889
0.642406339,1.187736748,1.359681402,1.112867552,0.176894765,0.935688393,0.586504106
0.460439474,1.448278101,1.807508526,1.503805435,0.325321770,0.647253010,0.472222889
0.418198741,1.086576604,1.195164531,0.720714357,-0.033125609,0.563104838,0.386906983
0.374766537,0.991188219,1.301924234,0.696065265,0.015321448,0.641272933,-0.142884917
0.058742836,0.705817565,0.581169109,0.729850336,-0.431499580,0.387187612,0.010699781
-0.265810080,0.309663327,0.434076514,0.493022249,-0.379790223,-0.149578386,-0.018053859
-0.473399312,0.169485320,0.584181122,-0.077862556,-0.493187308,-0.278229022,-0.053744258
-0.565747195,-0.626032964,-0.090504048,-1.062383401,-0.845775740,-0.452867668,-0.401395950
-0.880883729,-0.562417868,-0.099032890,-0.925524754,-1.244019731,-0.503043521,-0.319341840
-1.036976146,-0.894324195,-0.356221401,-1.195116927,-1.256816013,-0.906337091,-0.989514326
-1.419406866,-0.877397084,-0.919722861,-0.777812609,-1.584216101,-1.093719098,-0.879802404
-1.535857293,-1.169911622,-1.171616955,-1.115870609,-1.217151292,-1.435753689,-1.372092463
-1.762441905,-1.251637065,-0.733940519,-1.458777631,-1.698666034,-1.536392875,-1.434040749
-1.717367326,-1.477291684,-1.401677296,-1.631083640,-1.755170177,-1.650630766,-1.124286662
-1.328985770,-1.198452469,-1.266270095,-1.119887962,-1.036620688,-1.519028960,-1.246896359
-1.032456157,-0.900176605,-1.124637308,-0.725587454,-0.062804617,-1.155328939,-1.070994220
-0.347000974,-0.737433501,-1.053611980,-0.936908606,-0.189107863,-0.283410483,-0.825422093
-0.188128664,-0.581513340,-0.936677855,-0.702587011,0.497361989,0.038168305,-0.090768956
0.135176793,-0.206143115,-0.507862904,-0.621733677,0.472373686,0.188543626,0.054375299
0.485103553,-0.131296456,-0.198198017,-0.436607211,0.856080610,0.317927882,0.641801387
0.346253704,0.695370297,0.575532642,0.480713151,0.430892104,0.732906936,0.455084849
0.968034403,0.694512286,0.650169729,0.638340745,0.999613641,0.773035474,0.994319509
0.862071689,0.718224826,0.480817621,0.677373616,1.313124016,0.868963628,0.690385435
0.715293635,0.979865981,1.034518681,0.964117697,1.083897663,0.746594407,0.986858692
0.908350502,1.470401112,1.066202312,1.890352203,1.101203852,0.664864619,1.046709177
1.031818593,1.048950782,0.752594633,1.285475001,1.012947604,0.525280567,1.564428015
1.050945000,1.045799702,1.016836557,1.136913759,0.783612456,0.916002280,1.115534319
1.158311437,0.838949945,0.882666168,0.971323369,0.997247001,0.812480967,1.202590012
0.727756069,1.313328220,1.312387478,1.416207551,0.193583038,0.968733955,0.422675043
0.608697287,1.226649265,1.177296037,1.341662767,-0.138162377,0.613123265,1.123098669
0.367622441,1.177089121,1.302061924,1.044418455,-0.089969623,0.241345052,0.713735473
-0.231876346,0.643432344,0.544924011,0.488511492,0.051587635,0.203462027,0.378610758
-0.307906208,0.432595835,0.760710470,0.011045254,-0.617772185,-0.209012124,0.047433714
-0.601982972,0.427372367,0.334411126,0.469102271,-0.962698019,0.026430404,-0.377320431
-0.618186067,0.276639699,0.315747471,0.113621547,-0.961206480,0.223497731,-0.773656444
-0.930725954,-0.178366814,-0.327265309,-0.119184908,-1.361826333,-0.589619096,-0.990779394
-1.309379154,-0.490769484,-0.857289721,-0.187629134,-1.385081999,-1.138048616,-1.494592964
-1.330324862,-0.797439002,-0.810463383,-0.404571104,-1.068720521,-1.808299900,-1.469787630
-1.857048939,-0.939856386,-1.113179101,-0.618726796,-1.272006670,-1.705229209,-2.016765187
-2.042891661,-1.371463099,-1.610621444,-0.880850012,-2.001624421,-1.751000572,-2.377563059
-1.543071352,-1.384103300,-1.124186074,-1.342218999,-1.737759940,-1.524549480,-1.794864199
-1.390855128,-1.330062535,-1.074430007,-1.331480202,-1.655140607,-1.464403060,-1.784458110
-0.708859493,-0.980145283,-0.557179445,-1.395774209,-1.282478905,-1.214906032,-1.367071914
-0.180073162,-0.658976417,-0.433509696,-0.771644815,-0.782578835,-0.364379255,-1.129459650
0.329667838,-0.248374039,0.015370253,-0.424301270,-0.066804924,0.093480214,-0.418863339
0.401150226,-0.070192500,0.403819893,-0.103833965,-0.266001312,0.599000163,-0.194849568
0.833327192,0.271810741,0.342962455,0.022570243,0.381531029,0.667680387,0.548995009
0.696522669,0.519943976,0.673215851,0.391000893,0.710687044,1.081117688,0.305716080
0.854840869,0.551336919,0.380059892,0.506517213,0.614233892,1.095130578,0.706910246
0.778799865,0.825978174,0.762178585,1.181357475,0.121384317,1.090145353,0.431726155
1.147261734,0.962097541,0.943244416,0.592718669,1.199933700,0.921894099,0.327217487
0.981716783,0.962004615,0.770260609,1.009473101,0.854991679,1.293014541,0.632120376
0.880660653,0.817135643,0.944077730,0.673947849,0.829758636,1.017338363,0.639393944
0.761970730,0.722066042,0.726071348,0.799290056,0.696934305,1.050774944,0.253445434
0.927202038,0.711711744,0.787097489,0.815868038,0.854693523,0.624245667,0.147447361
0.649536186,0.812925843,1.177210750,0.651676141,0.683634481,0.469377269,0.486571746
0.809682246,0.509677306,0.834604148,0.260718182,0.799632669,0.830621978,0.165076265
0.484832610,0.312872231,0.382106662,0.543950330,0.523848741,0.247078484,0.526658123
0.036816603,0.141093107,0.267595985,0.395080681,-0.860087819,0.086049844,-0.499427152
-0.261874873,-0.081262319,0.150163844,0.039671014,-0.540946514,-0.210669920,-0.446715462
-0.531185099,-0.403403296,-0.379641381,-0.369846208,-0.534199556,-0.588818802,-0.533216878
-0.803136471,-0.578516509,-0.671222790,-0.139523873,-0.877340820,-0.870616818,-0.482736084
-1.205595891,-0.814848835,-0.724841655,-0.843599629,-1.107914519,-1.059797721,-1.027583716
-1.222177966,-1.067502896,-0.879055917,-1.039017568,-0.333801483,-1.222483514,-0.401330859
-1.384787404,-1.268809193,-1.175296740,-1.312674487,-0.631243045,-1.339277986,-1.080436939
-1.597150559,-1.488152386,-1.414458491,-1.392854120,-0.911776761,-1.441568785,-0.607820730
-1.915548140,-1.665774159,-1.628464814,-1.363138287,-1.440115197,-1.610861680,-1.102069580
-1.500029355,-1.762797876,-1.952151217,-1.898453843,-1.051784707,-1.513099708,-0.879864638
-1.121184213,-1.628046415,-1.952113963,-1.761219436,-0.204317008,-1.293309884,-0.886821826
-0.788383279,-1.106365386,-0.974626798,-1.346099032,0.166293605,-0.914386758,-0.959176263
0.006666390,-0.733425407,-1.003209512,-0.929159117,0.739884890,-0.270975421,0.140926851
0.405983589,-0.389088734,-0.797585166,-0.472393450,0.522513714,-0.099625303,0.771478583
0.841511309,0.112644998,-0.303611905,0.194111605,1.983791854,0.333291913,0.865303807
0.944676964,0.359199975,0.081965168,0.359775566,1.818662668,0.504249172,0.743437147
1.093571538,0.660721621,0.523150283,0.629062770,1.519016321,0.593725318,0.986412769
0.889461243,0.772195016,0.666399513,0.155740574,0.933715215,0.770763999,0.788453008
1.088529423,0.701221874,0.560494860,0.348482477,0.692123779,0.903701037,1.357817510
1.092944410,0.905812132,0.860067277,0.611965829,0.841157500,0.871566080,1.387632755
0.944951267,1.164460460,1.136535622,1.076167128,0.593835881,1.390674922,1.158670756
1.022196914,1.027917790,0.660807684,1.313024509,1.133773162,0.985800487,1.422975824
0.850747030,0.964879953,0.891847746,1.200114794,1.528548047,1.193273869,0.907093449
0.804844864,1.008608323,0.934526658,1.531925260,1.523784175,0.940966053,0.881640176
0.550911084,0.826058353,0.732127599,1.263142207,0.792816369,0.812036775,1.203735878
0.480332031,0.420186709,0.447874595,0.882286841,0.626353699,0.636922411,0.767700693
0.102430321,0.432818353,0.615240040,0.408938351,0.249275060,0.273887620,-0.018575973
-0.092209548,0.135105547,0.670604425,0.005949533,0.282954231,-0.108301093,-0.099641044
-0.062606925,-0.147862031,-0.087967512,0.111688781,0.084438062,-0.369781969,-0.337636693
-0.510573019,-0.083869480,-0.207493106,0.701452612,-0.168645612,-0.590341014,-0.738586547
-0.636039887,-0.421788524,-0.304955119,-0.141107716,-0.390819586,-0.965116772,-0.616779039
-0.910271839,-0.728862056,-0.511783773,-0.515514217,-0.698892324,-1.185764127,-1.172571099
-1.060436357,-0.631355702,-0.481540237,-0.855831343,-1.609304766,-1.232123057,-1.526495332
-1.400129312,-0.734101270,-0.767128701,-0.676665086,-1.617816864,-1.410825223,-1.506520358
-1.752683188,-0.994663732,-0.769271025,-0.974881101,-1.915888367,-1.476757948,-1.436846912
-1.597416169,-1.296020304,-1.019861810,-1.364729449,-1.679937660,-1.612470577,-1.284217048
-1.163864345,-1.075419888,-0.990457708,-1.146841216,-1.600018494,-1.375185920,-1.426981547
-0.527112263,-0.802753228,-0.470252816,-1.177734489,-0.684324584,-0.862083734,-0.840375910
-0.024216287,-0.639929403,-0.493211483,-1.058085261,-0.277093162,-0.148421697,-0.260049748
0.113637937,-0.261622527,-0.185379219,-0.384663380,-0.019319414,0.294750382,-0.444086397
0.584083636,0.108704354,0.323335766,-0.161892176,0.281073010,0.532581030,0.529693211
0.952882368,0.223209631,0.025277939,-0.133867517,0.331151022,0.704480558,0.158708879
1.122543828,0.459024357,0.331382234,0.567615295,0.765051211,0.881937686,0.992520816
1.518052591,0.772928569,0.746120977,0.711086700,1.092246990,0.863913403,1.677187226
1.258302981,1.187699571,0.932826286,0.783647338,1.024447146,1.084488469,1.145634866
1.207184620,1.222417838,1.242697095,1.368900652,1.558662019,1.434215500,1.128192649
1.319155692,1.162605681,1.072598912,0.939001595,0.717756732,1.400834687,1.345627115
1.295442806,1.313194271,1.293122197,1.395101901,0.471640645,1.415736562,1.825498938
1.403080366,1.211840844,1.446848130,0.908990291,0.809150700,1.305648155,1.215011552
0.989453099,1.018547098,1.061603358,1.215298093,0.269577006,0.901381029,0.746087674
0.881332408,0.748266818,0.746690834,0.973416298,0.546730873,0.798890993,0.860172231
0.903441780,0.565254846,0.969724464,0.382248888,0.790588870,0.987381575,1.229847241
0.701230899,0.358320565,0.648181033,-0.334481817,0.576904749,0.490116129,0.943060749
0.154563642,-0.135635206,-0.396938704,-0.382561636,0.062836821,0.148458171,0.405279810
0.019830291,-0.247376857,-0.346200628,-0.600133212,0.214190607,-0.105934349,0.046475286
-0.339276475,-0.329682491,-0.390926177,-0.737597596,0.268406228,-0.263351865,-0.399951788
