Central_face,Forehead,Forehead_left,Forehead_right,Lower_lip,Nose,Peripheral_face
-0.139946985,-0.586614809,-0.931688064,-1.496910112,0.061456017,0.007644808,-0.891237030
0.181485888,-0.598252184,-0.444874848,-1.028446785,0.224411971,0.111708935,-0.143788006
0.440179521,0.065093930,-0.551714333,-0.322584253,-0.103893219,0.527904028,-0.380711688
0.434382150,0.076302952,0.071478190,-0.833595841,-0.187428686,0.679314647,-0.893033160
0.964726008,0.823888987,0.497405994,0.919707675,0.617074911,0.796238359,0.372794947
1.171126017,0.704136883,0.342491764,0.286042884,0.843247167,0.898883611,-0.326477568
1.209801951,0.816802561,0.481081005,1.492357808,0.929400895,0.674853420,-0.472382833
0.994322793,0.423301748,0.355614214,0.741340751,0.618413885,0.572290051,0.173870105
0.497227098,0.367143055,0.603528061,0.841797822,0.563898192,0.846081673,0.843827023
0.762185862,0.421902628,0.352066457,0.706754160,1.009531149,0.642884620,0.120648665
0.331656147,0.926190993,0.839940933,1.716753745,0.879786125,0.469343850,0.358481382
0.575957815,0.424236625,0.353138617,1.220824846,0.569062965,0.243102904,0.655045182
-0.910859217,0.078649394,0.053980489,0.385106988,-1.119597734,-0.232460799,-0.598474830
-1.084301658,-0.510438509,-0.205945531,-0.275703038,-1.320803769,-0.163571346,-0.637316787
-1.090610508,-0.815818190,-0.550356367,-0.853398556,-0.776576666,-0.662823940,-1.122129131
-1.032460424,-1.148547492,-0.824039511,-0.964281519,-0.899169833,-0.856476590,-0.953081644
-1.707639749,-1.310849759,-1.267909673,-1.156835074,-2.247992407,-1.038045119,-1.856189465
-1.907089852,-1.675265442,-1.701473584,-0.260841107,-1.571914052,-1.023389119,-1.632454755
-1.637184437,-1.685821513,-2.061840434,-0.599563082,-1.557317954,-1.354843245,-1.363949176
-1.475756121,-1.214178794,-1.801715154,-0.201519049,-1.994034966,-0.810726261,-1.056343455
-0.768711117,-1.003981368,-1.130486407,-1.289830669,-0.992187195,-0.728500957,-1.115401960
0.242550231,-0.696756783,-1.336388258,-0.520491007,0.397063915,-0.252399453,0.052033977
0.506638498,-0.342553561,-0.705294040,-0.551727887,0.386547726,0.277497178,0.495618414
0.370038926,0.534673789,0.307725489,0.104461143,0.274310181,-0.068651449,-0.091768667
0.419500377,0.380578294,0.073323423,-0.066786806,0.808508381,0.279466705,0.269491523
1.156178889,0.833565017,0.400294039,0.388632388,0.871080617,0.898610569,0.361066351
1.049205361,0.926490387,0.566796682,0.792278732,1.239848744,0.321990286,1.471330948
0.985895255,0.988923696,0.348287334,1.072583948,0.765720085,1.061306985,1.790931722
1.067306731,0.547175372,0.408836789,0.017099851,1.195209452,0.478714532,1.400611195
1.582838455,0.857547789,0.615993097,-0.478472132,1.448493953,0.972390570,1.558628436
0.688322715,0.153787607,0.218096336,-0.481604296,0.594399766,1.054948467,0.297880811
0.510761908,0.188713938,0.517821585,0.050610892,0.128234114,0.981433048,0.576865272
0.403667021,-0.004800408,-0.116984701,-0.497382622,0.373221990,0.604649531,0.997554266
-0.023267955,-0.298171044,0.006964663,-1.148331662,-0.116091598,0.925640908,0.062232040
0.262013062,0.075516645,-0.339834458,-0.104504949,0.192435635,0.449976164,-0.077989179
-0.646120342,-0.432347745,-0.458118001,0.002517980,-0.625681533,-0.361731366,-0.484909692
-0.497932805,-0.521173422,-0.007666859,-0.983502652,-0.554787032,-0.594138837,0.071150550
-1.085970749,-1.570949291,-1.346619105,-1.804061617,-0.063576068,-0.581423399,-0.688016957
-1.235090613,-1.250448864,-1.359431295,-1.083694978,-0.428835662,-0.550507826,-1.017697111
-1.394384756,-1.676521933,-1.890010778,-1.432622933,-0.971796261,-1.211095184,-0.998342853
-1.259735905,-1.533598719,-1.831222007,-0.416932909,-0.628034856,-0.897553721,0.357977448
-1.488368663,-0.705904179,-1.024510737,-0.047647360,-0.336217239,-0.550846388,0.272947753
-0.910640311,-0.282581734,-0.863007614,-0.036264575,0.335535547,-0.112991095,0.638113847
0.018991288,0.035567379,-0.025575526,0.057724955,0.991033559,-0.385617383,0.621653337
0.640927446,0.460347538,0.322685758,0.890590442,0.447240965,-0.054737146,0.408729824
0.544558278,0.894423357,1.289914961,0.553855495,0.233226171,0.453487967,0.495942668
0.593852906,1.076463863,1.401919804,0.283811045,0.527995358,0.537063903,0.694000817
1.072138615,1.175297854,1.091735870,0.673464957,0.971033657,1.072708757,0.260330015
0.860195480,0.993423201,0.673450086,1.390882688,0.946878388,0.369447632,0.651218816
0.957417783,1.279776684,1.348749003,1.394273831,1.355167074,0.883892820,1.497881921
1.013661826,0.842876329,0.642026339,1.056047311,0.916454995,0.876509617,0.560240532
0.595767581,0.977919047,0.790626699,1.264362292,-0.131521487,0.667818867,0.983384162
0.217768833,0.622815958,0.382894343,0.766715205,-1.181319994,0.377324182,0.127722382
0.441834480,0.314565637,0.280194096,0.881451343,0.171902211,0.468696081,0.377295659
0.495625443,0.306569083,0.525821586,0.887925893,-0.224123758,0.097097932,-0.037858762
-0.114121292,0.034918629,0.360084932,0.118502432,-0.582976384,0.111189346,-0.261211853
-0.197674815,0.104494687,-0.130356784,0.645782860,-0.325053768,-0.122815409,0.455404058
-0.617323309,0.239847463,0.081775854,0.489612878,-0.350116868,0.064061634,-0.845539729
-1.101696181,-0.749410393,-0.872383125,-0.569475953,-1.005892142,-0.633723814,-1.072614774
-1.692310601,-0.710428186,-0.715544046,-0.333429522,-1.449062941,-1.191866808,-1.538516767
-1.901453841,-1.185017810,-1.256996336,-0.217672378,-1.555910550,-0.926965053,-1.676176498
-1.778086338,-1.538260156,-0.806622339,-1.928237502,-1.927874558,-1.681478626,-1.545620324
-1.054505216,-1.558312941,-1.739540648,-1.794459451,-0.085090767,-1.366040343,-0.693524307
-0.917348220,-0.646528060,-0.738189980,-0.550209973,-0.349066605,-0.701078082,-0.941694282
-0.293994346,-0.849422678,-1.244004839,-0.728540031,0.363629954,-0.204555593,-0.155934558
0.166327112,-0.002867433,-0.162624242,-0.266306717,0.265086123,0.639486074,0.446140316
0.322791533,0.754003535,0.610889834,0.241926440,0.747232670,0.894441536,1.162889469
0.964582502,0.967950415,0.664769198,0.865720462,1.370185682,1.147647415,0.763439914
1.044616062,0.903473305,0.340880922,1.179501690,1.965477892,1.371883377,0.767392773
1.155180324,1.199866345,0.803304415,0.602798785,1.557524556,1.421287145,0.778695660
1.326915101,1.607248011,1.080058256,2.101668945,1.631838998,1.395929658,1.560853046
1.442461400,1.554939206,1.295501074,0.978771441,1.649856264,1.919202134,1.655742564
1.294361903,1.382818568,0.752249622,1.523528669,1.555234203,1.521418475,1.749646618
1.362208528,1.246755938,1.213753365,0.409006572,1.432959935,1.410488302,0.986128305
0.982478127,0.819971212,0.677809731,0.923227000,1.152507789,1.147766213,0.441632636
0.861796301,0.934994747,0.965535015,0.546697855,0.662246333,1.297709916,0.385619249
0.135251045,0.699389402,0.882594850,0.215147720,0.675532624,0.660995864,0.334105730
0.014728688,0.388338560,0.239376507,0.648326787,0.366509789,0.688106523,0.239823371
-0.162057822,0.405719715,0.870360947,-0.161755993,-0.094804194,0.551602398,-0.050992806
-0.391990713,0.339006446,0.396008914,-0.774024626,-0.320677282,0.446888557,-0.035942860
-0.740119031,0.086294884,0.571719026,-0.374898465,-1.007311300,0.101821459,-0.573718745
-1.178906396,-0.411877725,0.042167836,-1.376425557,-1.025486295,-0.353168206,-1.126970165
-1.373359930,-1.195697358,-0.764519852,-1.986356391,-1.784036572,-1.340663379,-2.461057707
-1.504901160,-1.676176105,-1.421003134,-1.876268900,-1.344390726,-1.496810781,-2.051251079
-1.167424142,-1.225100650,-0.733480041,-1.482751070,-0.647209425,-1.526661258,-1.398814266
-0.713862226,-1.214763414,-1.100548134,-1.158889643,-0.490699541,-0.795732338,-1.025947073
-0.217726386,-0.546932247,-0.182696541,-0.695589335,0.373694631,-0.481477778,-0.625935323
0.209208534,-0.159742226,-0.189494954,0.202443700,0.628156558,-0.618791120,-0.248764037
0.473839415,0.070363950,0.316788639,0.160857749,0.668820892,-0.166756636,0.069231988
0.815584828,0.329986521,0.677699205,0.190507552,0.856537083,0.655870712,0.756323864
0.931940375,0.859665571,0.595725993,0.796198216,1.123441294,0.834341033,1.135113789
0.782179425,0.835707706,0.486599055,1.082054029,0.842313632,0.924795947,0.740172681
1.041781788,0.810432317,0.760995347,1.182655764,0.936071523,1.378005049,1.250940693
1.080066103,1.117556307,1.387414941,0.571791003,1.157983227,0.930780434,0.882539808
0.765764441,0.763895969,0.975098370,0.647632880,0.147919750,1.401378777,0.752002983
0.571762203,0.527252272,0.951991359,0.568958466,0.311691122,1.188658913,1.040795083
0.435254503,-0.085151844,-0.025986324,-0.142192146,-0.026080969,0.396705278,0.420959672
-0.125667711,-0.570943283,-0.382339764,-0.197692591,-0.153411863,0.051167159,-0.332255450
-0.233702501,-0.713251235,-0.502936216,0.121925875,-0.530079512,-0.168682823,-0.864363938
-0.598479607,-0.792247988,-0.676859658,-0.522298500,-0.314680626,-0.726234895,-1.016199678
-0.811602441,-0.845935187,-0.652120141,-0.864211983,-0.421424800,-0.551370115,-0.631019826
-0.766960279,-1.001438745,-0.864088031,-1.005779111,-0.381480718,-0.827308234,-0.650580270
-1.102241386,-1.035166920,-0.780017526,-1.677010596,-1.019775999,-1.125393154,-1.220821544
-1.263245572,-0.966135736,-0.707714435,-1.227418071,-0.895270380,-1.376994108,-1.026123725
-1.479242123,-1.455836312,-1.503992623,-1.223353118,-1.612614254,-1.381362305,-1.320520578
-1.525235441,-1.042935371,-0.968093847,-0.939266810,-1.641076057,-1.578935054,-1.586953780
-1.702366020,-1.519286775,-1.670172944,-0.841124460,-2.312914390,-1.948949450,-1.348746335
-1.339109475,-1.508296009,-1.993570096,-0.793702264,-1.864352993,-1.667142014,-1.174627576
-1.026920684,-0.982249980,-1.394010340,-0.517690254,-1.056597110,-1.208347915,-0.745025347
-0.735758304,-0.632831413,-0.807364177,-0.297118436,-0.906059338,-1.036341987,-0.371322114
-0.244665156,-0.580108933,-0.177673471,-0.900433062,0.122652994,-0.977204675,-0.062713885
0.004607774,-0.469930671,-0.737357545,-0.554951447,0.424493572,-0.286300328,-0.313028832
0.041157180,-0.242154315,-0.003510438,0.245251143,0.532449335,-0.057651308,-0.278621693
-0.148652814,-0.335452060,-0.777319098,0.104701008,0.544139081,-0.236084896,-0.349061923
-0.032842360,-0.027142506,0.114605615,0.320443467,0.484572084,0.175043665,-0.037070937
0.108325214,0.101071256,0.201570653,0.332094702,0.590499268,0.227153411,-0.293361765
0.013403675,0.158024842,-0.317246005,0.098705752,0.274042258,0.213319665,-0.418989145
0.112708477,-0.111010267,-0.582542441,-0.144814115,0.659981424,-0.008096197,-0.148037853
0.071806147,0.077329950,0.031756018,0.458246024,0.127885979,0.229582874,-0.292823589
-0.047896294,0.126649445,0.225229402,0.555433831,0.528666219,0.170917516,-0.100533005
0.080512196,0.425060531,0.608556026,0.113279701,0.253698967,0.394027796,0.098861594
0.002862652,0.283620808,0.602513233,0.482245852,0.381023575,0.066610753,0.257737230
-0.150478246,0.052259089,-0.027654538,0.560954190,-0.448882133,0.151775399,-0.255403137
-0.305184920,-0.167469303,-0.401709997,0.008360797,-1.029540986,0.075490790,-0.481250713
-0.196633054,-0.121407658,0.002959785,0.149055091,-0.120272907,-0.226546999,-0.089124482
-0.382850173,-0.278475721,0.339374554,-0.396048965,-0.732617120,-0.445825427,-0.021080852
-0.352856751,-0.222255870,-0.014123745,-0.399292870,-0.955956010,-0.584046770,-0.041372854
-0.731679534,-0.156294161,-0.183000953,0.282741674,-0.790610900,-0.570886368,-0.067121268
-0.846484134,-0.560835196,-0.521997188,-0.179768779,-1.263910907,-1.145267120,-0.003594963
-0.610386903,-0.531111544,-0.132559502,-0.429926253,-0.834532340,-1.373982736,-0.015351554
-0.305297183,-0.302222666,-0.055635149,-0.228345922,-0.171659503,-0.965139674,-0.209459653
-0.009964793,-0.240918561,-0.329017768,-0.675379785,0.309040862,-0.728019754,0.005638214
0.128099953,-0.039398971,-0.041810330,-0.131892463,0.665749393,-0.043567241,-0.345359251
0.456698875,-0.216503858,-0.542094383,-1.207557145,1.019076938,0.067873879,-0.069362581
0.462935980,0.414728403,0.504725458,-0.093548535,0.650366737,0.698994629,0.092492111
0.792696974,0.471418260,0.349035727,-0.282744351,1.487917215,0.936987393,0.793089418
0.667448640,0.609145410,0.440067668,0.474014224,1.076510125,1.028202932,0.224740810
0.733136320,0.748383811,0.197288428,0.347146364,1.571093697,1.180295504,0.824274851
1.058191512,0.830011580,0.463677535,0.790405587,1.542192763,1.052327583,1.002278797
0.898214407,0.697211544,0.432867877,0.436480510,1.815067427,1.090825328,0.672099819
0.814510535,1.040352272,0.914206854,0.908618892,1.703026668,1.180148925,1.120300783
0.701797835,1.254598969,0.723636704,1.326270431,0.528715872,1.203255408,0.779652758
0.763951441,1.003886916,0.923010826,0.726493303,1.250917478,1.054011561,0.472102523
0.559722539,1.329218753,0.752461965,1.704874353,0.837516446,1.039730882,-0.231515477
0.408412290,0.751648977,0.458289044,0.691740421,1.283162094,0.925838513,0.821335763
0.626718809,0.939865452,1.077767108,0.828172163,0.504232740,0.646087962,0.590153674
0.154610705,0.180329571,-0.001072890,0.061490771,0.535116409,0.228550630,0.764101150
-0.016829034,-0.138219181,-0.138637981,-0.180455374,0.252623541,0.297114061,0.152933591
-0.170798819,0.372761754,0.501452138,0.314238650,-0.454533343,-0.019868543,0.214664455
-0.389175486,0.177313376,-0.071916466,1.559847299,-0.334731966,-0.368183166,-0.217997524
-0.835989188,-0.115809340,-0.191933564,0.561066989,-1.165872943,-0.705711749,-0.666415331
-1.134583800,-0.203350119,-0.338724154,0.958866893,-1.448882168,-1.089973669,-1.445638586
-1.401680895,-1.066921066,-1.003967498,0.049388388,-2.024430518,-1.563923100,-1.501128964
-1.287137349,-1.357179991,-1.314331048,-0.613061850,-1.633002499,-1.562598167,-1.621231216
-0.773008604,-1.283976907,-0.912179042,-1.609206590,-0.855764027,-1.496339456,-0.506190513
-0.298419692,-1.616454240,-1.288257400,-1.282988788,-0.190434158,-0.955528213,-0.610989222
0.092604570,-0.575703694,-0.641343353,-0.822984874,0.313436174,-0.174407403,0.519311888
0.368111961,-0.346240926,-0.272555572,-0.879456539,0.998039730,0.042719770,0.802538997
0.513110078,0.421749160,0.341564861,-0.394748728,0.662864846,-0.020776452,1.069648855
0.899362721,0.351807552,0.398317258,-0.243194272,1.082540754,0.619908626,1.129945875
0.607291488,0.734406723,0.156025837,0.693333330,0.450150835,0.810469692,0.837562493
0.754848797,1.167734497,1.372447430,0.053517918,0.799563407,0.930374687,0.854951648
0.815185124,1.360799396,1.551299035,0.479589155,0.879857981,0.954766675,0.493519852
0.638006195,1.167305758,1.087630061,0.899476504,0.787405988,1.396292222,0.864242231
0.956745769,1.123404607,1.300641061,0.307626644,0.550343489,1.283062408,0.586369689
0.892759188,1.107024426,1.156359580,1.699113295,1.098669411,1.038870515,0.268813569
1.122246291,0.783555298,0.908261573,0.230430419,1.612690013,0.990502525,0.702656741
0.596427602,0.476208939,0.766544563,0.076967697,0.024346220,0.505192257,-0.526150617
0.545049094,0.488579871,0.685381441,-0.967028474,0.007917897,0.041285060,-0.486785951
0.034393339,-0.033604317,-0.027700931,0.726506163,0.394591674,0.177456204,0.137581055
-0.154411240,-0.313446153,0.064368482,-0.544323907,0.061124577,-0.279469387,-0.454063919
-0.094005391,-0.712954425,-0.786056131,0.329458594,-0.571026071,-0.554847460,-0.865710145
-0.838421175,-1.165954073,-1.239593836,-0.196654483,-1.416062632,-0.843947097,-1.401475181
-0.906320297,-1.326170709,-1.151074833,-1.092067169,-1.310559795,-1.299129355,-0.652116155
-1.300739219,-0.976183105,-0.752145388,0.202553463,-1.719238295,-1.436598668,-1.294965143
-1.519302297,-1.245343232,-1.424447410,-0.289896358,-1.276433126,-1.678015007,-1.439112167
-0.807183395,-0.898623110,-0.910243385,-0.532734975,-1.163129014,-1.365020907,-0.980017389
-0.378053773,-0.430395330,-0.612490058,-0.253211889,-0.606045639,-1.019173708,-0.220851633
-0.045338800,-0.236212831,-0.611971356,1.068670324,-0.374175516,-0.191979630,0.066774558
0.514447192,0.368709357,0.028313512,1.547649981,0.016122665,0.297113449,-0.171812373
0.493648080,0.538332460,0.485753589,0.639631696,-0.022136891,0.875571677,0.808464550
0.820830613,0.953710217,0.667485467,0.220643984,0.637041225,0.900529621,1.523967232
1.071737401,1.271201227,1.080865298,1.004491826,0.564538563,1.005133139,1.162096460
1.202514751,1.558172191,1.133257650,1.768951538,0.828087347,1.512661912,1.660277740
1.352840586,1.461024089,0.926816862,1.104832540,0.570580031,0.913146476,1.471870438
1.628198565,1.278571479,0.997132174,0.960057153,1.102328865,1.163126518,1.386799819
1.375596880,1.166508562,1.171465796,1.049645143,0.914557030,0.669792305,1.346182522
1.096504852,0.392197571,0.359739273,1.467542119,0.221650803,1.111561902,0.822057032
1.201207820,0.872942499,0.828437522,0.454414329,0.615380605,1.042714923,0.730256260
0.934390056,0.753839329,0.751161690,0.520982237,0.593555786,1.020451220,0.688341621
0.913935062,0.825117661,1.181452891,0.939545669,0.413093456,0.845076693,0.639506579
0.376144632,-0.059724743,0.325511060,-0.876743202,0.378963260,0.301436967,0.867125309
0.194409616,0.550993459,0.800368701,0.333895113,0.513001284,0.278828457,0.093476306
-0.350003688,-0.083815866,0.073242246,0.117771233,-0.216129478,-0.725414340,-0.472779371
-0.961061693,-0.372983483,-0.534004539,0.558480300,-0.562257903,-0.728667330,-0.335981042
-0.754126537,-1.226506579,-0.911355706,-0.256136902,-0.675248401,-1.070597298,-0.687362932
-1.600380045,-1.369371395,-1.124140541,-1.062753341,-1.080077685,-1.504141412,-0.896567480
-1.717707837,-1.631709595,-1.390885190,-1.712941697,-0.987324957,-1.424534333,-1.434769618
-1.509232412,-2.028705819,-1.918019509,-1.757516160,-1.922960998,-1.921697546,-1.303252984
-0.928003748,-1.255961796,-1.063382762,-1.804623617,-0.287822853,-0.733076082,-0.201500492
-0.235204781,-0.637781847,-1.233580708,-0.552596466,-0.094557561,-0.742535158,-0.055454555
0.364626803,-0.376545353,-0.744136669,-0.063323582,0.565876905,0.008471397,0.335745206
0.780226345,-0.079769004,-0.769422783,0.819792707,0.483517683,0.784746442,0.523727540
0.158468601,0.863648500,0.159905861,1.265305415,0.235428050,0.558655667,0.904354228
0.274853970,1.071787636,0.768800171,1.728118418,0.660282630,0.798838786,0.832869749
0.785450090,1.086905992,1.188085680,0.943382622,0.597008514,1.075874993,1.805971357
0.834547192,1.202966346,1.165156280,0.859232801,0.952694030,0.776520780,1.163071451
1.210992513,1.168913354,1.109419968,0.820387974,1.550652134,1.044656545,1.386669194
0.626380048,0.663218136,0.392998353,0.595886832,0.558446406,0.882273749,0.658052915
1.025952809,-0.059081635,0.502141213,-0.500293447,1.364359400,1.330761496,0.398943051
1.149942382,0.416226522,0.900408094,0.481149817,1.145101481,1.719723287,0.603634674
0.924948684,0.822676771,0.860601199,1.403294642,0.992413788,0.987149587,0.552980714
0.751796459,0.496869699,1.326604640,-0.533084383,0.283187278,0.644771348,0.748810530
0.498625293,0.949112672,1.438019900,0.466839804,0.336109227,0.701843372,0.705461744
0.243047730,0.680522837,1.190972153,0.243617710,-0.380196048,0.095556355,0.152390217
0.099958189,-0.144527443,0.046006539,-0.320054320,0.028124313,-0.164694355,-0.826200183
